person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,pd
29,58800,MORTGAGE,13.0,VENTURE,B,16000,9.88,0,0.27,N,6,0.06814930950046376
28,58800,MORTGAGE,11.0,VENTURE,A,5500,6.76,0,0.09,N,9,0.008369328420122677
27,58800,MORTGAGE,0.0,EDUCATION,C,9800,13.22,0,0.17,Y,9,0.05020728258510314
27,18000,RENT,0.0,PERSONAL,B,8000,10.25,1,0.44,N,10,0.8196492641001166
28,58868,MORTGAGE,12.0,MEDICAL,C,8400,13.57,0,0.14,Y,9,0.061264708070704506
33,19200,RENT,0.0,MEDICAL,A,8000,7.66,1,0.42,N,6,0.7899232905649677
28,20000,RENT,4.0,MEDICAL,B,8000,12.42,1,0.4,N,8,0.8774613194492679
34,59000,OWN,18.0,EDUCATION,A,5500,7.9,0,0.09,N,8,0.0060808004703091605
33,59000,MORTGAGE,6.0,HOMEIMPROVEMENT,B,5500,9.91,0,0.09,N,9,0.04421500326137329
27,20000,RENT,0.0,PERSONAL,B,8000,11.89,1,0.4,N,10,0.8205359954949069
32,20400,RENT,2.0,DEBTCONSOLIDATION,A,8000,8.49,1,0.39,N,6,0.797480854582559
29,21000,RENT,2.0,EDUCATION,B,8000,11.71,1,0.38,N,7,0.76921717922027
35,21340,RENT,0.0,MEDICAL,B,8000,11.14,1,0.37,N,6,0.8818720613337666
27,21600,RENT,2.0,MEDICAL,B,8000,10.59,1,0.37,N,5,0.8771349751583065
28,59000,OWN,12.0,MEDICAL,A,10000,7.49,0,0.17,N,6,0.01893975873848615
29,59000,MORTGAGE,7.0,VENTURE,A,10000,7.49,0,0.17,N,7,0.012543022828786226
31,59000,MORTGAGE,13.0,MEDICAL,B,14000,,0,0.24,N,6,0.08018699820580456
27,59000,MORTGAGE,11.0,MEDICAL,A,4000,5.79,0,0.07,N,6,0.024122118718357958
29,22000,RENT,0.0,EDUCATION,B,8000,,1,0.36,N,7,0.7749241958942592
28,59000,MORTGAGE,2.0,VENTURE,B,14000,10.36,0,0.24,N,5,0.03549049384162209
27,24000,RENT,,EDUCATION,C,8000,12.99,1,0.33,Y,6,0.8009656133059012
29,59000,MORTGAGE,6.0,HOMEIMPROVEMENT,A,10000,6.91,0,0.17,N,5,0.0315184871308805
30,59000,MORTGAGE,0.0,MEDICAL,A,10000,7.51,0,0.17,N,8,0.04236317696815121
27,59000,MORTGAGE,11.0,HOMEIMPROVEMENT,C,16000,13.98,0,0.27,N,10,0.2201571568155133
27,24000,RENT,2.0,DEBTCONSOLIDATION,A,8000,7.29,1,0.33,N,7,0.7979780303641026
28,53000,MORTGAGE,12.0,EDUCATION,A,5000,7.14,1,0.09,N,10,0.011675316200023008
27,24000,RENT,3.0,PERSONAL,B,8000,,1,0.33,N,8,0.7994275688770417
33,24000,RENT,1.0,VENTURE,B,8000,11.12,1,0.33,N,9,0.7306030549467623
35,24996,RENT,6.0,MEDICAL,A,8000,7.51,1,0.32,N,7,0.4288652454367879
27,59000,MORTGAGE,3.0,MEDICAL,B,6000,11.83,0,0.1,N,5,0.04249646420050101
31,59000,MORTGAGE,2.0,DEBTCONSOLIDATION,B,13000,11.14,0,0.22,N,7,0.1016878875308955
33,25000,RENT,18.0,EDUCATION,D,8000,,1,0.32,N,8,0.8751831046888282
28,25000,RENT,5.0,MEDICAL,A,8000,6.91,1,0.32,N,6,0.43235376911689033
27,25000,RENT,4.0,PERSONAL,D,8000,14.84,1,0.32,Y,7,0.9104113550520693
27,59004,OWN,8.0,MEDICAL,B,24250,11.49,0,0.41,N,9,0.37460928687623285
35,26000,RENT,3.0,PERSONAL,A,8000,7.9,1,0.31,N,10,0.3258282975153212
27,59068,MORTGAGE,11.0,VENTURE,C,13500,13.22,0,0.23,Y,9,0.03993062358959145
28,26000,RENT,7.0,VENTURE,B,8000,11.36,1,0.31,N,5,0.3385548177397748
27,59147,MORTGAGE,11.0,MEDICAL,B,7000,11.26,0,0.12,N,5,0.0383712765650228
28,59160,MORTGAGE,2.0,EDUCATION,B,23500,,0,0.4,N,10,0.36864930734497287
35,59196,MORTGAGE,0.0,EDUCATION,A,5000,8.0,0,0.08,N,5,0.013233586064815053
27,26400,RENT,0.0,PERSONAL,B,8000,10.59,1,0.3,N,7,0.5111515496023649
35,26400,RENT,4.0,PERSONAL,B,8000,,0,0.3,N,8,0.49876598468763444
32,26400,RENT,0.0,EDUCATION,A,8000,7.51,0,0.3,N,10,0.29795418364796133
30,27996,RENT,5.0,PERSONAL,B,8000,10.99,0,0.29,N,8,0.47419528375963255
33,59450,MORTGAGE,1.0,EDUCATION,B,3000,10.38,0,0.05,N,6,0.0207173808492247
30,59500,MORTGAGE,15.0,HOMEIMPROVEMENT,A,15000,6.54,0,0.25,N,8,0.041882601500383095
33,59500,MORTGAGE,6.0,VENTURE,A,11000,,0,0.18,N,8,0.01459196478816097
32,59506,OWN,13.0,VENTURE,D,8000,16.07,0,0.13,N,7,0.0924530013782275
28,59520,MORTGAGE,9.0,PERSONAL,A,5000,8.59,0,0.08,N,7,0.014573244149499176
28,59700,MORTGAGE,12.0,HOMEIMPROVEMENT,B,6000,10.99,0,0.1,N,5,0.035849305382527126
28,59904,MORTGAGE,12.0,MEDICAL,C,3000,12.53,0,0.05,Y,10,0.04821130863325689
30,28800,RENT,1.0,DEBTCONSOLIDATION,C,8000,12.73,0,0.28,N,10,0.7301072652934764
30,28800,RENT,1.0,MEDICAL,C,8000,13.22,0,0.28,N,9,0.7141651978930257
32,29962,RENT,4.0,MEDICAL,B,8000,12.53,0,0.27,N,7,0.5773885902904977
28,60000,MORTGAGE,12.0,MEDICAL,C,14400,13.49,0,0.24,N,7,0.10589391748254708
31,60000,MORTGAGE,5.0,MEDICAL,A,7200,6.03,0,0.12,N,8,0.021747761560591432
28,30000,RENT,4.0,MEDICAL,A,8000,,0,0.27,N,8,0.4236289596255321
35,30000,RENT,3.0,EDUCATION,B,8000,,0,0.27,N,6,0.37314323761346524
35,60000,MORTGAGE,12.0,MEDICAL,C,16000,15.96,0,0.27,Y,5,0.21739493556865408
29,60000,MORTGAGE,2.0,HOMEIMPROVEMENT,C,6000,13.49,0,0.1,Y,8,0.05931441646909026
28,60000,OWN,12.0,VENTURE,C,15000,15.96,0,0.25,Y,9,0.025440855674846496
35,30000,RENT,0.0,DEBTCONSOLIDATION,G,8000,20.52,1,0.27,N,7,0.9988661608672164
32,30000,RENT,0.0,VENTURE,A,8000,7.74,0,0.27,N,9,0.21231463837515657
30,30000,RENT,2.0,PERSONAL,C,8000,13.22,0,0.27,Y,9,0.5284062216951905
30,60000,MORTGAGE,7.0,HOMEIMPROVEMENT,A,4200,,0,0.07,N,5,0.023362370867673343
33,60000,OWN,7.0,EDUCATION,A,12000,6.62,0,0.2,N,10,0.010219074779280366
28,60000,OWN,1.0,HOMEIMPROVEMENT,C,5000,14.27,0,0.08,Y,5,0.039629124778291724
28,30996,RENT,0.0,DEBTCONSOLIDATION,A,8000,7.29,0,0.26,N,10,0.45475306542790767
27,32000,RENT,6.0,MEDICAL,B,8000,9.91,0,0.25,N,7,0.3558999382881673
27,54000,MORTGAGE,6.0,VENTURE,C,10000,14.27,1,0.19,N,10,0.04060992015802306
33,60000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,3500,7.9,0,0.06,N,9,0.02936076447037907
34,32000,RENT,6.0,EDUCATION,D,8000,17.27,0,0.25,Y,10,0.7369993205458841
35,60000,MORTGAGE,3.0,EDUCATION,B,19600,9.91,0,0.33,N,5,0.324435156488977
30,60000,OWN,3.0,HOMEIMPROVEMENT,A,21000,7.9,0,0.35,N,5,0.21941961217364395
28,33000,RENT,12.0,DEBTCONSOLIDATION,C,8000,14.65,1,0.24,Y,9,0.4365789451715865
30,60000,MORTGAGE,12.0,DEBTCONSOLIDATION,B,2500,12.69,0,0.04,N,7,0.03826596669897553
34,34000,RENT,0.0,PERSONAL,A,8000,7.9,0,0.24,N,7,0.16229724032433054
27,60000,MORTGAGE,,DEBTCONSOLIDATION,B,4000,9.91,0,0.07,N,7,0.05635944739533854
29,60000,MORTGAGE,,HOMEIMPROVEMENT,C,14125,13.49,0,0.24,N,6,0.11126132807353353
33,34000,RENT,6.0,DEBTCONSOLIDATION,B,8000,9.99,0,0.24,N,5,0.3618971819950411
28,60000,MORTGAGE,13.0,VENTURE,A,8650,8.9,0,0.14,N,10,0.009002038159723204
32,29000,RENT,0.0,EDUCATION,D,8000,18.25,1,0.28,N,6,0.8823665137266512
29,60000,MORTGAGE,2.0,HOMEIMPROVEMENT,A,1500,6.03,0,0.03,N,9,0.02153054843754137
27,35000,RENT,3.0,MEDICAL,C,8000,14.79,0,0.23,Y,9,0.4473331665365215
34,35000,RENT,9.0,DEBTCONSOLIDATION,A,8000,,0,0.23,N,10,0.24118213441249944
31,60000,MORTGAGE,5.0,PERSONAL,A,17000,8.9,0,0.28,N,8,0.061952101429066604
34,35000,RENT,1.0,PERSONAL,A,8000,6.17,0,0.23,N,9,0.16396301908852035
32,60000,MORTGAGE,16.0,MEDICAL,A,6000,6.62,0,0.1,N,7,0.01983673805257858
31,60000,MORTGAGE,2.0,HOMEIMPROVEMENT,B,9000,12.69,0,0.15,N,8,0.05403586918279304
28,29000,RENT,1.0,MEDICAL,C,8000,13.11,1,0.28,Y,9,0.667412879612293
27,35000,RENT,1.0,MEDICAL,B,8000,12.21,0,0.23,N,6,0.40051931039099764
28,60000,MORTGAGE,8.0,MEDICAL,B,20000,11.71,0,0.33,N,5,0.5027182150538839
30,60000,MORTGAGE,10.0,PERSONAL,B,16000,11.71,0,0.27,N,8,0.11424740676184664
29,60000,MORTGAGE,0.0,PERSONAL,A,5000,6.03,0,0.08,N,10,0.017912333081769694
28,60000,MORTGAGE,12.0,EDUCATION,A,13000,8.9,0,0.22,N,10,0.02046628612092306
31,35142,RENT,,VENTURE,B,8000,11.11,0,0.23,N,6,0.09809194666625015
29,30000,RENT,5.0,HOMEIMPROVEMENT,B,8000,12.69,1,0.27,N,6,0.5412482436913362
31,36000,RENT,4.0,MEDICAL,B,8000,10.65,0,0.22,N,6,0.24159298537075846
30,60000,MORTGAGE,14.0,VENTURE,A,8000,7.51,0,0.13,N,10,0.00840442039524111
28,60000,MORTGAGE,0.0,PERSONAL,A,4000,7.9,0,0.07,N,8,0.018444230001535618
30,60000,MORTGAGE,2.0,PERSONAL,B,10000,12.69,0,0.17,N,5,0.045246717168604206
35,60000,MORTGAGE,2.0,DEBTCONSOLIDATION,A,4000,6.03,0,0.07,N,7,0.031187034748431694
31,36000,RENT,3.0,PERSONAL,A,8000,8.49,0,0.22,N,8,0.08335737675520444
29,60000,MORTGAGE,1.0,PERSONAL,B,5600,12.42,0,0.09,N,10,0.030317577431054604
29,36000,RENT,0.0,VENTURE,A,8000,,0,0.22,N,7,0.05984674997168816
30,36000,RENT,3.0,PERSONAL,B,8000,11.36,0,0.22,N,8,0.15157922607504037
27,36000,RENT,0.0,DEBTCONSOLIDATION,C,8000,13.92,0,0.22,Y,9,0.33908981359467305
35,60000,MORTGAGE,5.0,HOMEIMPROVEMENT,B,9000,12.42,0,0.15,N,7,0.04570236398192836
28,36000,RENT,0.0,MEDICAL,C,8000,12.84,0,0.22,N,6,0.3201307633009803
31,36996,RENT,5.0,PERSONAL,A,8000,7.49,0,0.22,N,6,0.07748415914860306
27,37000,RENT,3.0,EDUCATION,C,8000,13.49,0,0.22,Y,10,0.15877035935698502
27,31000,RENT,4.0,DEBTCONSOLIDATION,A,8000,7.66,1,0.26,N,8,0.4320279377645238
28,60000,MORTGAGE,12.0,HOMEIMPROVEMENT,A,20000,7.9,0,0.33,N,7,0.3192331949148449
32,37050,RENT,2.0,DEBTCONSOLIDATION,A,8000,8.0,0,0.22,N,6,0.15341091341718674
33,54000,MORTGAGE,7.0,DEBTCONSOLIDATION,C,32000,15.23,1,0.59,N,7,0.6290959996743261
35,37440,RENT,2.0,MEDICAL,B,8000,10.99,0,0.21,N,9,0.2510272479794458
30,60000,MORTGAGE,5.0,HOMEIMPROVEMENT,A,7000,7.49,0,0.12,N,8,0.02034925011303941
31,37681,RENT,16.0,DEBTCONSOLIDATION,B,8000,10.99,0,0.21,N,7,0.21939424808316768
29,60000,MORTGAGE,14.0,PERSONAL,A,20000,6.99,0,0.33,N,7,0.22393552885759258
29,60000,OWN,1.0,PERSONAL,B,10000,10.99,0,0.17,N,10,0.02864881975458163
28,60000,OWN,12.0,EDUCATION,D,7000,15.99,0,0.12,N,7,0.10470521551482083
35,32000,RENT,19.0,HOMEIMPROVEMENT,A,8000,5.99,1,0.25,N,9,0.19967205699924734
31,60000,MORTGAGE,4.0,DEBTCONSOLIDATION,C,1500,12.99,0,0.03,N,10,0.06118001357448237
31,60000,MORTGAGE,0.0,VENTURE,B,7800,10.59,0,0.13,N,10,0.020813921244047916
35,38000,RENT,3.0,PERSONAL,B,8000,,0,0.21,N,6,0.14566428742276855
28,32376,RENT,2.0,DEBTCONSOLIDATION,F,8000,,1,0.25,Y,7,0.9315361145447681
34,38500,RENT,0.0,DEBTCONSOLIDATION,C,8000,,0,0.21,Y,9,0.32302539169799954
30,32918,RENT,5.0,DEBTCONSOLIDATION,D,8000,14.59,1,0.24,Y,8,0.8643925808557889
29,33000,RENT,5.0,HOMEIMPROVEMENT,A,8000,5.79,1,0.24,N,8,0.21098792195012642
32,60000,MORTGAGE,4.0,HOMEIMPROVEMENT,C,3250,13.49,0,0.05,Y,5,0.04779039052239269
28,60000,MORTGAGE,3.0,EDUCATION,B,35000,10.59,0,0.58,N,6,0.33215178025111214
27,60000,OWN,4.0,HOMEIMPROVEMENT,A,10500,7.49,0,0.17,N,7,0.021256449069724674
27,39000,RENT,0.0,EDUCATION,C,8000,11.03,0,0.21,N,9,0.17322260019053992
27,60000,MORTGAGE,3.0,EDUCATION,A,5075,5.99,0,0.08,N,8,0.012239677717703007
28,60000,MORTGAGE,5.0,HOMEIMPROVEMENT,A,2500,,0,0.04,N,7,0.01885577464262357
32,39600,RENT,2.0,MEDICAL,B,8000,9.91,0,0.2,N,10,0.2513059579404695
33,60000,MORTGAGE,5.0,PERSONAL,A,2000,5.42,0,0.03,N,8,0.011610004591325263
34,33666,RENT,4.0,PERSONAL,D,8000,17.49,1,0.24,Y,9,0.7964262406816431
35,39996,RENT,4.0,EDUCATION,A,8000,5.99,0,0.2,N,5,0.06314838011461421
29,54000,MORTGAGE,8.0,DEBTCONSOLIDATION,A,7500,7.49,1,0.14,N,9,0.027718591007147825
29,34000,RENT,6.0,DEBTCONSOLIDATION,D,8000,16.77,1,0.24,Y,10,0.8692306005434876
30,34000,RENT,1.0,MEDICAL,A,8000,7.9,1,0.24,N,5,0.24487132315464907
31,40000,RENT,1.0,DEBTCONSOLIDATION,A,8000,7.9,0,0.2,N,9,0.15555607600005744
27,40000,RENT,11.0,VENTURE,B,8000,11.99,0,0.2,N,7,0.08598371606523264
27,60000,MORTGAGE,6.0,VENTURE,B,5100,11.49,0,0.09,N,6,0.016994502569378026
32,40000,RENT,3.0,DEBTCONSOLIDATION,B,8000,9.62,0,0.2,N,9,0.24106852011310992
27,40000,RENT,0.0,VENTURE,B,8000,10.25,0,0.2,N,10,0.10977859834311154
29,54000,OWN,11.0,MEDICAL,E,20000,18.79,1,0.37,Y,5,0.8904352364388713
28,54000,MORTGAGE,12.0,MEDICAL,C,6000,15.23,1,0.11,N,8,0.05702735842437872
31,40000,RENT,2.0,DEBTCONSOLIDATION,B,8000,11.89,0,0.2,N,7,0.25665054627498285
28,40000,RENT,3.0,MEDICAL,B,8000,10.95,0,0.2,N,6,0.22813022595460986
34,60000,MORTGAGE,7.0,EDUCATION,C,10175,,0,0.17,N,5,0.042081355089762906
28,60000,MORTGAGE,12.0,HOMEIMPROVEMENT,D,3000,17.49,0,0.05,N,8,0.28600806463696815
29,41200,RENT,3.0,EDUCATION,B,8000,11.99,0,0.19,N,7,0.11758849110641342
28,60000,MORTGAGE,12.0,MEDICAL,B,5000,,0,0.08,N,8,0.047299955070692186
30,35600,RENT,0.0,EDUCATION,D,8000,14.59,1,0.22,N,9,0.634910962483721
31,42000,RENT,3.0,VENTURE,B,8000,12.42,0,0.19,N,7,0.09341702437771691
33,42000,RENT,0.0,MEDICAL,A,8000,5.99,0,0.19,N,7,0.1424820756424587
30,36000,RENT,7.0,DEBTCONSOLIDATION,D,8000,15.99,1,0.22,N,6,0.7724472187428568
29,60000,MORTGAGE,13.0,MEDICAL,A,8000,5.99,0,0.13,N,9,0.023201120753399366
30,42000,RENT,5.0,MEDICAL,B,8000,10.0,0,0.19,N,5,0.21265824656771853
31,60000,OWN,3.0,DEBTCONSOLIDATION,D,5000,16.49,0,0.08,N,9,0.2663069363331003
30,60000,MORTGAGE,5.0,VENTURE,A,4000,6.99,0,0.07,N,7,0.009138950876239333
27,60000,MORTGAGE,7.0,MEDICAL,B,3400,,0,0.06,N,7,0.04958015869501616
27,42000,RENT,9.0,PERSONAL,A,8000,7.29,0,0.19,N,6,0.07511951153609824
32,60000,MORTGAGE,2.0,VENTURE,B,7125,9.99,0,0.12,N,7,0.017335417580907442
27,36000,RENT,0.0,DEBTCONSOLIDATION,C,8000,13.85,1,0.22,Y,6,0.3329888567771993
27,36672,RENT,11.0,PERSONAL,A,8000,7.9,1,0.22,N,9,0.07665684364703947
28,42682,RENT,1.0,PERSONAL,A,8000,6.03,0,0.19,N,9,0.09218897885606527
28,60000,MORTGAGE,2.0,EDUCATION,A,6000,5.99,0,0.1,N,8,0.011586551297242842
30,43000,RENT,4.0,VENTURE,D,8000,16.49,0,0.19,N,5,0.546059645536532
33,60000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,5000,5.42,0,0.08,N,7,0.02737399942644938
28,60000,MORTGAGE,6.0,DEBTCONSOLIDATION,B,15000,11.99,0,0.25,N,6,0.09414436644557621
27,43000,RENT,2.0,MEDICAL,C,8000,12.68,0,0.19,N,6,0.3109853952499281
33,43000,RENT,6.0,EDUCATION,B,8000,10.0,0,0.19,N,8,0.11578071335155858
27,60000,MORTGAGE,6.0,PERSONAL,A,10000,7.49,0,0.17,N,7,0.02056363855879176
33,60000,MORTGAGE,17.0,MEDICAL,A,7000,5.42,0,0.12,N,8,0.020522814382563644
31,60000,MORTGAGE,5.0,HOMEIMPROVEMENT,B,6500,10.99,0,0.11,N,5,0.035294559587474836
27,54000,MORTGAGE,0.0,PERSONAL,D,12000,16.49,1,0.22,N,5,0.4002750634118812
33,44000,RENT,5.0,VENTURE,D,8000,17.49,0,0.18,N,8,0.5383979920315327
27,60000,MORTGAGE,9.0,DEBTCONSOLIDATION,A,3600,5.42,0,0.06,N,9,0.027746631915479124
35,38760,RENT,2.0,MEDICAL,F,8000,18.09,1,0.21,Y,7,0.8710092454602582
30,60000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,4125,5.99,0,0.07,N,5,0.02729663716022302
28,60000,MORTGAGE,6.0,DEBTCONSOLIDATION,B,4125,9.99,0,0.07,N,10,0.05433924535982425
31,54000,MORTGAGE,12.0,MEDICAL,A,15000,8.49,1,0.28,N,6,0.10059799993952417
31,45000,RENT,3.0,DEBTCONSOLIDATION,B,8000,10.99,0,0.18,N,10,0.24962154974361767
32,45000,RENT,0.0,MEDICAL,A,8000,7.66,0,0.18,N,5,0.141714397756626
28,39000,RENT,6.0,MEDICAL,D,8000,14.91,1,0.21,Y,7,0.7449629736613248
29,60000,MORTGAGE,3.0,MEDICAL,A,10000,,0,0.17,N,9,0.039010422119560004
28,60000,OWN,0.0,VENTURE,B,7000,11.11,0,0.12,N,5,0.009874258243471464
32,45000,RENT,0.0,MEDICAL,A,8000,,0,0.18,N,5,0.14585538628707842
27,45000,RENT,1.0,MEDICAL,C,8000,13.85,0,0.18,N,10,0.3331649592953951
29,60000,MORTGAGE,4.0,EDUCATION,A,5000,7.66,0,0.08,N,10,0.013054798778253409
31,60000,MORTGAGE,15.0,EDUCATION,C,15000,12.68,0,0.25,N,6,0.05290659925000326
29,45000,RENT,0.0,MEDICAL,B,8000,12.18,0,0.18,N,5,0.24975766814544767
31,60000,MORTGAGE,7.0,VENTURE,B,7000,,0,0.12,N,7,0.014924572516196173
33,45000,RENT,2.0,PERSONAL,C,8000,12.53,0,0.18,N,6,0.2054010056099233
29,60000,MORTGAGE,7.0,VENTURE,A,5000,7.66,0,0.08,N,10,0.009170827712697923
28,60000,MORTGAGE,12.0,PERSONAL,B,6000,,0,0.1,N,5,0.022682714960299458
30,60000,MORTGAGE,13.0,DEBTCONSOLIDATION,B,15000,10.74,0,0.25,N,5,0.08708569180503026
29,60000,MORTGAGE,7.0,PERSONAL,A,8500,6.92,0,0.14,N,6,0.014448253944892164
31,46000,RENT,6.0,PERSONAL,B,8000,,0,0.17,N,9,0.1374060541545801
30,46000,RENT,5.0,DEBTCONSOLIDATION,A,8000,7.14,0,0.17,N,10,0.13057773262594374
27,46000,RENT,11.0,MEDICAL,B,8000,11.36,0,0.17,N,8,0.20767614603976567
27,40000,RENT,0.0,VENTURE,D,8000,15.65,1,0.2,Y,6,0.5618565188028735
31,46875,RENT,1.0,EDUCATION,B,8000,,0,0.17,N,8,0.13028547174152316
27,60000,MORTGAGE,8.0,EDUCATION,A,2000,7.29,0,0.03,N,7,0.008820608621552335
32,47000,RENT,2.0,EDUCATION,A,8000,8.59,0,0.17,N,9,0.06840552718498177
27,41000,RENT,4.0,DEBTCONSOLIDATION,C,8000,12.84,1,0.2,Y,10,0.31072064630385143
28,60000,OWN,12.0,EDUCATION,A,7000,7.66,0,0.12,N,9,0.005351219932876575
27,60000,MORTGAGE,8.0,PERSONAL,B,5000,9.63,0,0.08,N,6,0.028086456529393743
29,60000,MORTGAGE,1.0,HOMEIMPROVEMENT,A,10000,5.79,0,0.17,N,6,0.03869546735033354
29,60000,MORTGAGE,4.0,DEBTCONSOLIDATION,A,12000,7.29,0,0.2,N,7,0.04480860400519913
30,48000,RENT,7.0,VENTURE,C,8000,13.23,0,0.17,Y,5,0.10591577647578228
30,60000,MORTGAGE,5.0,PERSONAL,A,8000,7.66,0,0.13,N,6,0.013960394548387819
29,60000,OWN,9.0,PERSONAL,C,9000,12.23,0,0.15,N,10,0.022824559065380907
28,50000,RENT,0.0,MEDICAL,C,8000,14.27,0,0.16,N,9,0.27281095524879106
28,60000,MORTGAGE,12.0,DEBTCONSOLIDATION,C,16800,12.61,0,0.28,Y,7,0.2235521716627871
27,50000,RENT,0.0,HOMEIMPROVEMENT,A,8000,7.9,0,0.16,N,9,0.11288278040212053
33,60000,MORTGAGE,0.0,EDUCATION,A,4000,6.54,0,0.07,N,9,0.014186771949613115
29,50000,RENT,9.0,VENTURE,B,8000,11.71,0,0.16,N,9,0.07347920007416317
28,60000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,16000,6.54,0,0.27,N,6,0.12278188830476391
27,60000,MORTGAGE,11.0,MEDICAL,C,6000,13.35,0,0.1,N,8,0.054175377082378115
35,60000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,2000,6.91,0,0.03,N,6,0.020644633942637394
28,60000,MORTGAGE,13.0,DEBTCONSOLIDATION,A,12000,5.79,0,0.2,N,8,0.03952044346680754
28,50000,RENT,12.0,MEDICAL,C,8000,14.65,0,0.16,N,9,0.22885340987481845
33,60000,MORTGAGE,4.0,PERSONAL,B,6300,9.62,0,0.1,N,10,0.027702666930668286
30,54000,MORTGAGE,3.0,EDUCATION,C,5000,12.61,1,0.09,Y,10,0.032515064291110056
28,60000,OWN,1.0,HOMEIMPROVEMENT,D,22000,14.09,0,0.37,Y,8,0.8761048520097573
28,60000,MORTGAGE,8.0,MEDICAL,C,1500,,0,0.03,Y,6,0.04861998702811415
30,60000,OWN,11.0,MEDICAL,A,20000,6.17,0,0.33,N,5,0.2114302263517904
27,50000,RENT,5.0,MEDICAL,C,8000,13.43,0,0.16,N,10,0.23845372661113792
28,50000,RENT,4.0,MEDICAL,A,8000,7.14,0,0.16,N,7,0.10803548049058834
27,50000,RENT,1.0,EDUCATION,C,8000,13.98,0,0.16,N,9,0.14555485522070608
32,50000,RENT,2.0,MEDICAL,B,8000,10.62,0,0.16,N,8,0.20536059638733625
27,50000,RENT,5.0,VENTURE,A,8000,7.14,0,0.16,N,6,0.03775303416213526
31,50000,RENT,0.0,PERSONAL,C,8000,,0,0.16,N,9,0.1729258961471747
32,60000,MORTGAGE,2.0,EDUCATION,D,15000,14.83,0,0.25,N,9,0.36367423009772004
28,50004,RENT,9.0,HOMEIMPROVEMENT,C,8000,15.23,0,0.16,Y,9,0.22384030023548807
28,60000,OWN,5.0,VENTURE,C,10000,,0,0.17,N,7,0.019293861324564017
30,60000,MORTGAGE,14.0,PERSONAL,B,1750,9.99,0,0.03,N,8,0.021427818329322758
35,51000,RENT,8.0,DEBTCONSOLIDATION,C,8000,13.11,0,0.16,Y,10,0.23811316586055387
28,51000,RENT,5.0,HOMEIMPROVEMENT,A,8000,9.63,0,0.16,N,9,0.0973786957465021
28,60000,MORTGAGE,0.0,HOMEIMPROVEMENT,A,7500,5.79,0,0.13,N,8,0.027166571955282486
32,51400,RENT,1.0,HOMEIMPROVEMENT,A,8000,7.51,0,0.16,N,10,0.11197210744967503
28,52000,RENT,1.0,VENTURE,C,8000,,0,0.15,N,8,0.08381792600751063
30,60000,MORTGAGE,12.0,DEBTCONSOLIDATION,B,9600,9.99,0,0.16,N,10,0.06991189852506512
28,60000,MORTGAGE,4.0,HOMEIMPROVEMENT,B,4800,,0,0.08,N,9,0.05110007826483941
30,52000,RENT,4.0,DEBTCONSOLIDATION,B,8000,11.11,0,0.15,N,8,0.15606680020553546
31,52000,RENT,0.0,VENTURE,A,8000,7.51,0,0.15,N,5,0.030664467161823583
28,52500,RENT,2.0,PERSONAL,A,8000,7.51,0,0.15,N,6,0.0498617131765227
29,60000,MORTGAGE,0.0,EDUCATION,B,2400,10.75,0,0.04,N,9,0.02161405425375707
27,60000,OWN,11.0,VENTURE,C,4000,13.98,0,0.07,Y,7,0.013024830301291115
31,60000,MORTGAGE,15.0,DEBTCONSOLIDATION,B,5100,10.75,0,0.09,N,8,0.048285979461826674
29,60000,MORTGAGE,3.0,PERSONAL,A,7200,7.88,0,0.12,N,7,0.013062887284735624
33,53040,RENT,3.0,MEDICAL,B,8000,9.88,0,0.15,N,10,0.14388589314599842
27,60000,OWN,2.0,VENTURE,B,10000,10.38,0,0.17,N,6,0.016473105727933295
28,54000,RENT,5.0,DEBTCONSOLIDATION,C,8000,15.23,0,0.15,N,9,0.19746709624558956
27,54000,RENT,4.0,MEDICAL,C,8000,13.8,0,0.15,Y,5,0.18313407585577515
32,48000,RENT,1.0,HOMEIMPROVEMENT,D,8000,14.42,1,0.17,Y,8,0.7619078743820098
27,54590,RENT,9.0,VENTURE,B,8000,11.49,0,0.15,N,6,0.05176220350063042
30,54000,MORTGAGE,4.0,DEBTCONSOLIDATION,D,12000,15.58,1,0.22,N,5,0.5283772208626092
30,54996,RENT,4.0,DEBTCONSOLIDATION,A,8000,5.79,0,0.15,N,10,0.08601577330533022
31,60000,MORTGAGE,16.0,VENTURE,A,8800,7.51,0,0.15,N,9,0.008689899651440446
28,60000,MORTGAGE,4.0,MEDICAL,A,9600,7.51,0,0.16,N,10,0.040168717594146336
32,55000,RENT,4.0,HOMEIMPROVEMENT,C,8000,,0,0.15,N,8,0.18021603632152644
29,60000,OWN,13.0,MEDICAL,C,9600,14.35,0,0.16,Y,6,0.04916945418617803
32,55000,RENT,0.0,PERSONAL,B,8000,10.0,0,0.15,N,9,0.09796252316812151
27,55000,RENT,11.0,HOMEIMPROVEMENT,A,8000,7.29,0,0.15,N,9,0.0659355112887143
